doi,title,author,publisher,created,has_replication
http://dx.doi.org/10.1093/rfs/hhy100,['Marketplace Lending: A New Banking Paradigm?'],"[{'given': 'Boris', 'family': 'Vallée', 'sequence': 'first', 'affiliation': [{'name': 'Harvard Business School'}]}, {'given': 'Yao', 'family': 'Zeng', 'sequence': 'additional', 'affiliation': [{'name': 'University of Washington'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 8, 31]], 'date-time': '2018-08-31T03:34:59Z', 'timestamp': 1535686499000}",False
http://dx.doi.org/10.1093/rfs/hht003,['Do Implicit Barriers Matter for Globalization?'],"[{'given': 'Francesca', 'family': 'Carrieri', 'sequence': 'first', 'affiliation': []}, {'given': 'Ines', 'family': 'Chaieb', 'sequence': 'additional', 'affiliation': []}, {'given': 'Vihang', 'family': 'Errunza', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2013, 5, 28]], 'date-time': '2013-05-28T05:25:22Z', 'timestamp': 1369718722000}",False
http://dx.doi.org/10.1093/rfs/hhx134,['Spillovers from Costly Credit'],"[{'given': 'Brian T', 'family': 'Melzer', 'sequence': 'first', 'affiliation': [{'name': 'Northwestern University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 12, 19]], 'date-time': '2017-12-19T04:14:56Z', 'timestamp': 1513656896000}",False
http://dx.doi.org/10.1093/rfs/hhu090,['The Geography of Funding Markets and Limits to Arbitrage'],"[{'given': 'Andrea', 'family': 'Buraschi', 'sequence': 'first', 'affiliation': [{'name': 'Imperial College London'}]}, {'given': 'Murat', 'family': 'Menguturk', 'sequence': 'additional', 'affiliation': [{'name': 'Imperial College London'}]}, {'given': 'Emrah', 'family': 'Sener', 'sequence': 'additional', 'affiliation': [{'name': 'Ozyegin University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2015, 3, 9]], 'date-time': '2015-03-09T14:31:52Z', 'timestamp': 1425911512000}",False
http://dx.doi.org/10.1093/rfs/hhv062,['Does it Pay to Invest in Art? A Selection-Corrected Returns Perspective'],"[{'given': 'Arthur', 'family': 'Korteweg', 'sequence': 'first', 'affiliation': []}, {'given': 'Roman', 'family': 'Kräussl', 'sequence': 'additional', 'affiliation': []}, {'given': 'Patrick', 'family': 'Verwijmeren', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 3, 7]], 'date-time': '2016-03-07T14:32:57Z', 'timestamp': 1457361177000}",False
http://dx.doi.org/10.1093/rfs/hhw007,"[""Why Don't All Banks Practice Regulatory Arbitrage? Evidence from Usage of Trust-Preferred Securities""]","[{'given': 'Nicole M.', 'family': 'Boyson', 'sequence': 'first', 'affiliation': []}, {'given': 'Rüdiger', 'family': 'Fahlenbrach', 'sequence': 'additional', 'affiliation': []}, {'given': 'René M.', 'family': 'Stulz', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 6, 10]], 'date-time': '2016-06-10T17:14:37Z', 'timestamp': 1465578877000}",False
http://dx.doi.org/10.1093/rfs/hht028,['A Structural Model of Dynamic Market Timing'],"[{'given': 'Jérôme', 'family': 'Detemple', 'sequence': 'first', 'affiliation': []}, {'given': 'Marcel', 'family': 'Rindisbacher', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2013, 9, 11]], 'date-time': '2013-09-11T11:59:12Z', 'timestamp': 1378900752000}",False
http://dx.doi.org/10.1093/rfs/hhz029,['Chasing Private Information'],"[{'given': 'Marcin', 'family': 'Kacperczyk', 'sequence': 'first', 'affiliation': [{'name': 'Imperial College London and CEPR'}]}, {'given': 'Emiliano S', 'family': 'Pagnotta', 'sequence': 'additional', 'affiliation': [{'name': 'Imperial College London'}]}]",Oxford University Press (OUP),"{'date-parts': [[2019, 3, 6]], 'date-time': '2019-03-06T04:23:17Z', 'timestamp': 1551846197000}",False
http://dx.doi.org/10.1093/rfs/hhaa020,['Factors That Fit the Time Series and Cross-Section of Stock Returns'],"[{'given': 'Martin', 'family': 'Lettau', 'sequence': 'first', 'affiliation': [{'name': 'Haas School of Business, University of California at Berkeley, NBER and CEPR'}]}, {'given': 'Markus', 'family': 'Pelger', 'sequence': 'first', 'affiliation': [{'name': 'Department of Management Science & Engineering, Stanford University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2020, 2, 13]], 'date-time': '2020-02-13T20:10:23Z', 'timestamp': 1581624623000}",False
http://dx.doi.org/10.1093/rfs/hhx044,"['Nothing Special About Banks: Competition and Bank Lending in Britain, 1885–1925']","[{'given': 'Fabio', 'family': 'Braggion', 'sequence': 'first', 'affiliation': [{'name': 'Tilburg University and CentER'}]}, {'given': 'Narly', 'family': 'Dwarkasing', 'sequence': 'additional', 'affiliation': [{'name': 'Institute for Finance and Statistics, University of Bonn'}]}, {'given': 'Lyndon', 'family': 'Moore', 'sequence': 'additional', 'affiliation': [{'name': 'University of Melbourne'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 5, 16]], 'date-time': '2017-05-16T11:08:04Z', 'timestamp': 1494932884000}",False
http://dx.doi.org/10.1093/rfs/hhx036,['The Strategic Underreporting of Bank Risk'],"[{'given': 'Taylor A.', 'family': 'Begley', 'sequence': 'first', 'affiliation': [{'name': 'London Business School and Olin Business School, Washington University in St. Louis'}]}, {'given': 'Amiyatosh', 'family': 'Purnanandam', 'sequence': 'additional', 'affiliation': [{'name': 'Ross School of Business, University of Michigan'}]}, {'given': 'Kuncheng', 'family': 'Zheng', 'sequence': 'additional', 'affiliation': [{'name': 'D’Amore-McKim School of Business, Northeastern University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 4, 24]], 'date-time': '2017-04-24T13:34:11Z', 'timestamp': 1493040851000}",False
http://dx.doi.org/10.1093/rfs/hhx038,['Small Bank Comparative Advantages in Alleviating Financial Constraints and Providing Liquidity Insurance over Time'],"[{'given': 'Allen N.', 'family': 'Berger', 'sequence': 'first', 'affiliation': [{'name': 'University of South Carolina, Wharton Financial Institutions Center, and European Banking Center'}]}, {'given': 'Christa H. S.', 'family': 'Bouwman', 'sequence': 'additional', 'affiliation': [{'name': 'Texas A&M University and Wharton Financial Institutions Center'}]}, {'given': 'Dasol', 'family': 'Kim', 'sequence': 'additional', 'affiliation': [{'name': 'Office of Financial Research and the U.S. Department of the Treasury'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 5, 2]], 'date-time': '2017-05-02T09:21:52Z', 'timestamp': 1493716912000}",False
http://dx.doi.org/10.1093/rfs/hhy126,['How Close Are Close Shareholder Votes?'],"[{'given': 'Laurent', 'family': 'Bach', 'sequence': 'first', 'affiliation': [{'name': 'ESSEC Business School'}]}, {'given': 'Daniel', 'family': 'Metzger', 'sequence': 'additional', 'affiliation': [{'name': 'Stockholm School of Economics and Swedish House of Finance'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 11, 30]], 'date-time': '2018-11-30T12:09:02Z', 'timestamp': 1543579742000}",False
http://dx.doi.org/10.1093/rfs/hhw066,['Political Sentiment and Predictable Returns'],"[{'given': 'Jawad M.', 'family': 'Addoum', 'sequence': 'first', 'affiliation': []}, {'given': 'Alok', 'family': 'Kumar', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 11, 16]], 'date-time': '2016-11-16T13:57:02Z', 'timestamp': 1479304622000}",False
http://dx.doi.org/10.1093/rfs/hhy010,['Family Descent as a Signal of Managerial Quality: Evidence from Mutual Funds'],"[{'given': 'Oleg', 'family': 'Chuprinin', 'sequence': 'first', 'affiliation': [{'name': 'University of New South Wales'}]}, {'given': 'Denis', 'family': 'Sosyura', 'sequence': 'additional', 'affiliation': [{'name': 'Arizona State University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 1, 30]], 'date-time': '2018-01-30T04:12:24Z', 'timestamp': 1517285544000}",False
http://dx.doi.org/10.1093/rfs/hhx006,['Need for Speed? Exchange Latency and Liquidity'],"[{'given': 'Albert J.', 'family': 'Menkveld', 'sequence': 'first', 'affiliation': [{'name': 'VU University Amsterdam and Tinbergen Institute Amsterdam'}]}, {'given': 'Marius A.', 'family': 'Zoican', 'sequence': 'additional', 'affiliation': [{'name': 'Université Paris-Dauphine'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 1, 30]], 'date-time': '2017-01-30T13:28:43Z', 'timestamp': 1485782923000}",False
http://dx.doi.org/10.1093/rfs/hhv001,"['Differences of Opinion, Endogenous Liquidity, and Asset Prices']","[{'given': 'Emilio', 'family': 'Osambela', 'sequence': 'first', 'affiliation': [{'name': 'Tepper School of Business, Carnegie Mellon University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2015, 6, 4]], 'date-time': '2015-06-04T12:43:59Z', 'timestamp': 1433421839000}",False
http://dx.doi.org/10.1093/rfs/hhv128,['Secondary Market Liquidity and Security Design: Theory and Evidence from ABS Markets'],"[{'given': 'Nils', 'family': 'Friewald', 'sequence': 'first', 'affiliation': []}, {'given': 'Christopher A.', 'family': 'Hennessy', 'sequence': 'additional', 'affiliation': []}, {'given': 'Rainer', 'family': 'Jankowitsch', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 4, 6]], 'date-time': '2016-04-06T16:54:20Z', 'timestamp': 1459961660000}",False
http://dx.doi.org/10.1093/rfs/hhaa069,['Performance-Induced CEO Turnover'],"[{'given': 'Dirk', 'family': 'Jenter', 'sequence': 'first', 'affiliation': [{'name': 'London School of Economics and Political Science and CEPR'}]}, {'given': 'Katharina', 'family': 'Lewellen', 'sequence': 'additional', 'affiliation': [{'name': 'Tuck School of Business, Dartmouth College'}]}]",Oxford University Press (OUP),"{'date-parts': [[2020, 6, 8]], 'date-time': '2020-06-08T19:10:52Z', 'timestamp': 1591643452000}",True
http://dx.doi.org/10.1093/rfs/hhx129,"['Product Market Competition Shocks, Firm Performance, and Forced CEO Turnover']","[{'given': 'Sudipto', 'family': 'Dasgupta', 'sequence': 'first', 'affiliation': [{'name': 'Chinese University of Hong Kong, Lancaster University, and CEPR'}]}, {'given': 'Xi', 'family': 'Li', 'sequence': 'additional', 'affiliation': [{'name': 'University of Arkansas'}]}, {'given': 'Albert Y', 'family': 'Wang', 'sequence': 'additional', 'affiliation': [{'name': 'Auburn University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 12, 4]], 'date-time': '2017-12-04T20:14:06Z', 'timestamp': 1512418446000}",False
http://dx.doi.org/10.1093/rfs/hhw072,['Are Stocks Real Assets? Sticky Discount Rates in Stock Markets'],"[{'given': 'Michael', 'family': 'Katz', 'sequence': 'first', 'affiliation': []}, {'given': 'Hanno', 'family': 'Lustig', 'sequence': 'additional', 'affiliation': []}, {'given': 'Lars', 'family': 'Nielsen', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2017, 1, 9]], 'date-time': '2017-01-09T14:15:25Z', 'timestamp': 1483971325000}",False
http://dx.doi.org/10.1093/rfs/hhw101,['Which Alpha?'],"[{'given': 'Francisco', 'family': 'Barillas', 'sequence': 'first', 'affiliation': [{'name': 'Goizueta Business School, Emory University'}]}, {'given': 'Jay', 'family': 'Shanken', 'sequence': 'additional', 'affiliation': [{'name': 'Goizueta Business School, Emory University, and National Bureau of Economic Research'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 2, 12]], 'date-time': '2017-02-12T07:27:58Z', 'timestamp': 1486884478000}",False
http://dx.doi.org/10.1093/rfs/hhu031,['Prior Client Performance and the Choice of Investment Bank Advisors in Corporate Acquisitions'],"[{'given': 'Valeriy', 'family': 'Sibilkov', 'sequence': 'first', 'affiliation': []}, {'given': 'John J.', 'family': 'McConnell', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2014, 7, 15]], 'date-time': '2014-07-15T05:21:08Z', 'timestamp': 1405401668000}",False
http://dx.doi.org/10.1093/rfs/hhy114,['The Agglomeration of Bankruptcy'],"[{'given': 'Efraim', 'family': 'Benmelech', 'sequence': 'first', 'affiliation': [{'name': 'Kellogg School of Management, Northwestern University, and NBER'}]}, {'given': 'Nittai', 'family': 'Bergman', 'sequence': 'additional', 'affiliation': [{'name': 'Coller School of Management, Tel Aviv University'}]}, {'given': 'Anna', 'family': 'Milanez', 'sequence': 'additional', 'affiliation': [{'name': 'OECD'}]}, {'given': 'Vladimir', 'family': 'Mukharlyamov', 'sequence': 'additional', 'affiliation': [{'name': 'McDonough School of Business, Georgetown University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 11, 16]], 'date-time': '2018-11-16T20:00:29Z', 'timestamp': 1542398429000}",False
http://dx.doi.org/10.1093/rfs/hhv074,['Rare Booms and Disasters in a Multisector Endowment Economy'],"[{'given': 'Jerry', 'family': 'Tsai', 'sequence': 'first', 'affiliation': []}, {'given': 'Jessica A.', 'family': 'Wachter', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 4, 6]], 'date-time': '2016-04-06T16:54:20Z', 'timestamp': 1459961660000}",False
http://dx.doi.org/10.1093/rfs/hhw068,['The Anatomy of the CDS Market'],"[{'given': 'Martin', 'family': 'Oehmke', 'sequence': 'first', 'affiliation': []}, {'given': 'Adam', 'family': 'Zawadowski', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 12, 22]], 'date-time': '2016-12-22T07:15:26Z', 'timestamp': 1482390926000}",True
http://dx.doi.org/10.1093/rfs/hhu082,['Agency Problems of Corporate Philanthropy'],"[{'given': 'Ronald W.', 'family': 'Masulis', 'sequence': 'first', 'affiliation': []}, {'given': 'Syed Walid', 'family': 'Reza', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2015, 1, 9]], 'date-time': '2015-01-09T01:05:22Z', 'timestamp': 1420765522000}",False
http://dx.doi.org/10.1093/rfs/hhv020,"['House Prices, Home Equity Borrowing, and Entrepreneurship']","[{'given': 'Stefano', 'family': 'Corradin', 'sequence': 'first', 'affiliation': []}, {'given': 'Alexander', 'family': 'Popov', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2015, 7, 13]], 'date-time': '2015-07-13T12:26:16Z', 'timestamp': 1436790376000}",False
http://dx.doi.org/10.1093/rfs/hhv011,['Monotonicity of the Stochastic Discount Factor and Expected Option Returns'],"[{'given': 'Ranadeb', 'family': 'Chaudhuri', 'sequence': 'first', 'affiliation': [{'name': 'Oakland University'}]}, {'given': 'Mark', 'family': 'Schroder', 'sequence': 'additional', 'affiliation': [{'name': 'Michigan State University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2015, 4, 8]], 'date-time': '2015-04-08T05:16:49Z', 'timestamp': 1428470209000}",False
http://dx.doi.org/10.1093/rfs/hhu011,['Co-opted Boards'],"[{'given': 'Jeffrey L.', 'family': 'Coles', 'sequence': 'first', 'affiliation': []}, {'given': 'Naveen D.', 'family': 'Daniel', 'sequence': 'additional', 'affiliation': []}, {'given': 'Lalitha', 'family': 'Naveen', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2014, 5, 8]], 'date-time': '2014-05-08T13:04:09Z', 'timestamp': 1399554249000}",False
http://dx.doi.org/10.1093/rfs/hhy003,"['Banks, Firms, and Jobs']","[{'given': 'Fabio', 'family': 'Berton', 'sequence': 'first', 'affiliation': [{'name': 'University of Torino and LABORatorio R. Revelli – Collegio Carlo Alberto'}]}, {'given': 'Sauro', 'family': 'Mocetti', 'sequence': 'additional', 'affiliation': [{'name': 'Bank of Italy'}]}, {'given': 'Andrea F.', 'family': 'Presbitero', 'sequence': 'additional', 'affiliation': [{'name': 'International Monetary Fund and MoFiR'}]}, {'given': 'Matteo', 'family': 'Richiardi', 'sequence': 'additional', 'affiliation': [{'name': 'Institute for New Economic Thinking, University of Oxford; Nuffield College, and Collegio Carlo Alberto'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 1, 10]], 'date-time': '2018-01-10T04:14:12Z', 'timestamp': 1515557652000}",False
http://dx.doi.org/10.1093/rfs/hhw037,['The Operational Consequences of Private Equity Buyouts: Evidence from the Restaurant Industry'],"[{'given': 'Shai', 'family': 'Bernstein', 'sequence': 'first', 'affiliation': []}, {'given': 'Albert', 'family': 'Sheen', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 8, 12]], 'date-time': '2016-08-12T12:28:52Z', 'timestamp': 1471004932000}",False
http://dx.doi.org/10.1093/rfs/hhw104,['Fraudulent Income Overstatement on Mortgage Applications During the Credit Expansion of 2002 to 2005'],"[{'given': 'Atif', 'family': 'Mian', 'sequence': 'first', 'affiliation': [{'name': 'Princeton University and NBER'}]}, {'given': 'Amir', 'family': 'Sufi', 'sequence': 'additional', 'affiliation': [{'name': 'University of Chicago Booth School of Business and NBER'}]}]",Oxford University Press (OUP),"{'date-parts': [[2016, 12, 9]], 'date-time': '2016-12-09T04:05:48Z', 'timestamp': 1481256348000}",False
http://dx.doi.org/10.1093/rfs/hhx081,"['The Dynamics of Investment, Payout and Debt']","[{'given': 'Bart M.', 'family': 'Lambrecht', 'sequence': 'first', 'affiliation': [{'name': 'Cambridge Judge Business School and CEPR'}]}, {'given': 'Stewart C.', 'family': 'Myers', 'sequence': 'additional', 'affiliation': [{'name': 'MIT Sloan School of Management and NBER'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 7, 18]], 'date-time': '2017-07-18T19:10:33Z', 'timestamp': 1500405033000}",False
http://dx.doi.org/10.1093/rfs/hhy015,['News Shocks and the Production-Based Term Structure of Equity Returns'],"[{'given': 'Hengjie', 'family': 'Ai', 'sequence': 'first', 'affiliation': [{'name': 'Carlson School of Management, University of Minnesota'}]}, {'given': 'Mariano Max', 'family': 'Croce', 'sequence': 'additional', 'affiliation': [{'name': 'Kenan-Flagler Business School, UNC–Chapel Hill, Bocconi University and CEPR'}]}, {'given': 'Anthony M', 'family': 'Diercks', 'sequence': 'additional', 'affiliation': [{'name': 'Board of Governors of the Federal Reserve System'}]}, {'given': 'Kai', 'family': 'Li', 'sequence': 'additional', 'affiliation': [{'name': 'Hong Kong University of Science and Technology'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 2, 8]], 'date-time': '2018-02-08T12:09:50Z', 'timestamp': 1518091790000}",False
http://dx.doi.org/10.1093/rfs/hhv065,"['The Fetal Origins Hypothesis in Finance: Prenatal Environment, the Gender Gap, and Investor Behavior']","[{'given': 'Henrik', 'family': 'Cronqvist', 'sequence': 'first', 'affiliation': []}, {'given': 'Alessandro', 'family': 'Previtero', 'sequence': 'additional', 'affiliation': []}, {'given': 'Stephan', 'family': 'Siegel', 'sequence': 'additional', 'affiliation': []}, {'given': 'Roderick E.', 'family': 'White', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 2, 12]], 'date-time': '2016-02-12T14:17:46Z', 'timestamp': 1455286666000}",False
http://dx.doi.org/10.1093/rfs/hhz126,['Temperature Shocks and Establishment Sales'],"[{'given': 'Jawad M', 'family': 'Addoum', 'sequence': 'first', 'affiliation': [{'name': 'Cornell University'}]}, {'given': 'David T', 'family': 'Ng', 'sequence': 'first', 'affiliation': [{'name': 'Cornell University'}]}, {'given': 'Ariel', 'family': 'Ortiz-Bobea', 'sequence': 'first', 'affiliation': [{'name': 'Cornell University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2019, 10, 16]], 'date-time': '2019-10-16T22:19:45Z', 'timestamp': 1571264385000}",False
http://dx.doi.org/10.1093/rfs/hhu017,['Nationalism and Economic Exchange: Evidence from Shocks to Sino-Japanese Relations'],"[{'given': 'Raymond', 'family': 'Fisman', 'sequence': 'first', 'affiliation': []}, {'given': 'Yasushi', 'family': 'Hamao', 'sequence': 'additional', 'affiliation': []}, {'given': 'Yongxiang', 'family': 'Wang', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2014, 8, 12]], 'date-time': '2014-08-12T07:22:47Z', 'timestamp': 1407828167000}",False
http://dx.doi.org/10.1093/rfs/hhu071,"['Ownership Structure, Voting, and Risk']","[{'given': 'Amrita', 'family': 'Dhillon', 'sequence': 'first', 'affiliation': []}, {'given': 'Silvia', 'family': 'Rossetto', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2015, 1, 9]], 'date-time': '2015-01-09T01:05:22Z', 'timestamp': 1420765522000}",False
http://dx.doi.org/10.1093/rfs/hhu084,"['Investor Information, Long-Run Risk, and the Term Structure of Equity']","[{'given': 'Mariano M.', 'family': 'Croce', 'sequence': 'first', 'affiliation': []}, {'given': 'Martin', 'family': 'Lettau', 'sequence': 'additional', 'affiliation': []}, {'given': 'Sydney C.', 'family': 'Ludvigson', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2015, 2, 16]], 'date-time': '2015-02-16T08:32:59Z', 'timestamp': 1424075579000}",False
http://dx.doi.org/10.1093/rfs/hhx086,['The Power of the Street: Evidence from Egypt’s Arab Spring'],"[{'given': 'Daron', 'family': 'Acemoglu', 'sequence': 'first', 'affiliation': [{'name': 'Massachusetts Institute of Technology, NBER, CEPR, and CIFAR'}]}, {'given': 'Tarek A.', 'family': 'Hassan', 'sequence': 'additional', 'affiliation': [{'name': 'Boston University, NBER, and CEPR'}]}, {'given': 'Ahmed', 'family': 'Tahoun', 'sequence': 'additional', 'affiliation': [{'name': 'London Business School'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 8, 1]], 'date-time': '2017-08-01T19:13:19Z', 'timestamp': 1501614799000}",True
http://dx.doi.org/10.1093/rfs/hhv039,"[""Thinking Outside the Borders: Investors' Underreaction to Foreign Operations Information""]","[{'given': 'Xing', 'family': 'Huang', 'sequence': 'first', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2015, 10, 8]], 'date-time': '2015-10-08T06:17:09Z', 'timestamp': 1444285029000}",False
