url,icpsr,publication_date,has_replication
https://www.aeaweb.org/articles?id=10.1257/aer.20121266,http://doi.org/10.3886/E112892V1,September 2017,True
https://www.aeaweb.org/articles?id=10.1257/aer.20140832,http://doi.org/10.3886/E112994V1,September 2017,True
https://www.aeaweb.org/articles?id=10.1257/aer.20151193,http://doi.org/10.3886/E113090V1,September 2017,True
https://www.aeaweb.org/articles?id=10.1257/aer.109.3.i,,March 2019,False
https://www.aeaweb.org/articles?id=10.1257/aer.20170007,http://doi.org/10.3886/E113173V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180044,http://doi.org/10.3886/E113208V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180019,http://doi.org/10.3886/E113206V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180288,http://doi.org/10.3886/E116207V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170882,,March 2019,False
https://www.aeaweb.org/articles?id=10.1257/aer.20171919,,March 2019,False
https://www.aeaweb.org/articles?id=10.1257/aer.20151182,http://doi.org/10.3886/E113088V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20161441,,March 2019,False
https://www.aeaweb.org/articles?id=10.1257/aer.20161385,http://doi.org/10.3886/E113156V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20161226,http://doi.org/10.3886/E113152V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20161076,,March 2019,False
https://www.aeaweb.org/articles?id=10.1257/aer.20171787,http://doi.org/10.3886/E113202V1,March 2019,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181678,,March 2019,False
https://www.aeaweb.org/articles?id=10.1257/aer.111.4.i,,April 2021,False
https://www.aeaweb.org/articles?id=10.1257/aer.20170297,https://doi.org/10.3886/E124661V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20190964,https://doi.org/10.3886/E122886V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20191136,https://doi.org/10.3886/E120903V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20191436,https://doi.org/10.3886/E124903V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20171272,https://doi.org/10.3886/E127561V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20171825,https://doi.org/10.3886/E126841V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180284,https://doi.org/10.3886/E120570V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180820,https://doi.org/10.3886/E127541V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20200679,https://doi.org/10.3886/E124101V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20201872,https://doi.org/10.3886/E127741V1,April 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.i,,September 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2593,http://doi.org/10.3886/E112849V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2633,http://doi.org/10.3886/E112850V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2680,http://doi.org/10.3886/E112851V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2698,http://doi.org/10.3886/E112852V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2736,http://doi.org/10.3886/E112853V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2763,http://doi.org/10.3886/E112854V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2797,http://doi.org/10.3886/E116129V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2830,http://doi.org/10.3886/E116130V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2858,,September 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2872,http://doi.org/10.3886/E112855V1,September 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2900,,September 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.9.2918,,September 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.i,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.1,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.9,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.36,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.49,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.64,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.81,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.109,http://doi.org/10.3886/E112394V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.129,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.158,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.196,http://doi.org/10.3886/E112395V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.234,http://doi.org/10.3886/E112396V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.263,http://doi.org/10.3886/E112397V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.304,http://doi.org/10.3886/E112398V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.341,http://doi.org/10.3886/E112399V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.371,http://doi.org/10.3886/E112400V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.399,,February 2011,False
https://www.aeaweb.org/articles?id=10.1257/aer.101.1.411,http://doi.org/10.3886/E112401V1,February 2011,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.i,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.561,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.572,http://doi.org/10.3886/E113300V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.608,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.628,http://doi.org/10.3886/E113301V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.667,http://doi.org/10.3886/E113302V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.700,http://doi.org/10.3886/E113303V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.725,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.750,http://doi.org/10.3886/E113304V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.769,http://doi.org/10.3886/E113305V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.804,http://doi.org/10.3886/E113306V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.827,http://doi.org/10.3886/E113307V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.864,http://doi.org/10.3886/E113308V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.883,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.909,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.937,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.956,http://doi.org/10.3886/E113309V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.979,http://doi.org/10.3886/E113310V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.1006,http://doi.org/10.3886/E113296V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.1027,http://doi.org/10.3886/E113297V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.1040,http://doi.org/10.3886/E113298V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.1053,http://doi.org/10.3886/E113299V1,June 2009,True
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.1070,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.1082,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.99.3.1083,,June 2009,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.i,,August 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2267,http://doi.org/10.3886/E112840V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2303,,August 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2320,http://doi.org/10.3886/E112841V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2368,http://doi.org/10.3886/E112842V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2400,,August 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2421,http://doi.org/10.3886/E112843V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2456,http://doi.org/10.3886/E112844V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2482,http://doi.org/10.3886/E112845V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2509,http://doi.org/10.3886/E112846V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2527,http://doi.org/10.3886/E112847V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2552,,August 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.8.2567,http://doi.org/10.3886/E112848V1,August 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.106.2.i,,February 2016,False
https://www.aeaweb.org/articles?id=10.1257/aer.20140316,,February 2016,False
https://www.aeaweb.org/articles?id=10.1257/aer.20140481,http://doi.org/10.3886/E116156V1,February 2016,True
https://www.aeaweb.org/articles?id=10.1257/aer.20141469,,February 2016,False
https://www.aeaweb.org/articles?id=10.1257/aer.20141122,http://doi.org/10.3886/E113000V1,February 2016,True
https://www.aeaweb.org/articles?id=10.1257/aer.20111550,http://doi.org/10.3886/E112869V1,February 2016,True
https://www.aeaweb.org/articles?id=10.1257/aer.20121549,http://doi.org/10.3886/E116142V1,February 2016,True
https://www.aeaweb.org/articles?id=10.1257/aer.20121365,http://doi.org/10.3886/E112893V1,February 2016,True
https://www.aeaweb.org/articles?id=10.1257/aer.106.2.475,,February 2016,False
https://www.aeaweb.org/articles?id=10.1257/aer.20100273,,February 2016,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.i,,December 2008,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1737,http://doi.org/10.3886/E113266V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1766,http://doi.org/10.3886/E113267V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1798,http://doi.org/10.3886/E116301V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1829,http://doi.org/10.3886/E113268V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1864,http://doi.org/10.3886/E113269V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1887,http://doi.org/10.3886/E113270V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1922,,December 2008,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1943,http://doi.org/10.3886/E113271V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1978,,December 2008,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.1998,http://doi.org/10.3886/E113272V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2032,http://doi.org/10.3886/E113273V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2066,,December 2008,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2101,http://doi.org/10.3886/E113274V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2127,,December 2008,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2150,,December 2008,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2163,http://doi.org/10.3886/E113275V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2185,,December 2008,False
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2203,http://doi.org/10.3886/E113276V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2221,http://doi.org/10.3886/E113277V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2242,http://doi.org/10.3886/E113278V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.98.5.2259,http://doi.org/10.3886/E113279V1,December 2008,True
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.i,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.755,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.778,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.795,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.814,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.832,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.858,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.877,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.909,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.924,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.938,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.964,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.986,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1006,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1031,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1055,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1063,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1072,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1084,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1095,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1103,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1116,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1126,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1135,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1149,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1160,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1168,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1170,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.4.1180,,September 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.i,,March 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.721,,March 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.753,http://doi.org/10.3886/E112744V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.793,http://doi.org/10.3886/E112745V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.832,http://doi.org/10.3886/E112746V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.868,http://doi.org/10.3886/E112747V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.898,,March 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.931,http://doi.org/10.3886/E112748V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.963,http://doi.org/10.3886/E112749V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.991,http://doi.org/10.3886/E112750V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.1014,http://doi.org/10.3886/E112740V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.1040,,March 2014,False
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.1047,http://doi.org/10.3886/E112741V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.1063,http://doi.org/10.3886/E112742V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.104.3.1072,http://doi.org/10.3886/E112743V1,March 2014,True
https://www.aeaweb.org/articles?id=10.1257/aer.110.8.i,,August 2020,False
https://www.aeaweb.org/articles?id=10.1257/aer.20162005,https://doi.org/10.3886/E117842V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20162002,https://doi.org/10.3886/E117662V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20171673,https://doi.org/10.3886/E116003V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20190661,https://doi.org/10.3886/E117973V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170861,https://doi.org/10.3886/E110841V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20171349,https://doi.org/10.3886/E114984V3,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180830,https://doi.org/10.3886/E117047V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181012,https://doi.org/10.3886/E118564V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181047,https://doi.org/10.3886/E117405V1,August 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181186,,August 2020,False
https://www.aeaweb.org/articles?id=10.1257/aer.111.7.i,,July 2021,False
https://www.aeaweb.org/articles?id=10.1257/aer.20191758,https://doi.org/10.3886/E131201V1,July 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181346,,July 2021,False
https://www.aeaweb.org/articles?id=10.1257/aer.20191204,https://doi.org/10.3886/E130921V1,July 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20200304,https://doi.org/10.3886/E130841V1,July 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20191657,https://doi.org/10.3886/E130367V1,July 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20191972,https://doi.org/10.3886/E121941V1,July 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20200829,,July 2021,False
https://www.aeaweb.org/articles?id=10.1257/aer.20200412,https://doi.org/10.3886/E130649V1,July 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20191311,https://doi.org/10.3886/E129601V1,July 2021,True
https://www.aeaweb.org/articles?id=10.1257/aer.20200705,,July 2021,False
https://www.aeaweb.org/articles?id=10.1257/aer.105.2.i,,February 2015,False
https://www.aeaweb.org/articles?id=10.1257/aer.20120642,http://doi.org/10.3886/E112880V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20130921,http://doi.org/10.3886/E116147V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20131159,,February 2015,False
https://www.aeaweb.org/articles?id=10.1257/aer.20130456,,February 2015,False
https://www.aeaweb.org/articles?id=10.1257/aer.20130267,http://doi.org/10.3886/E112911V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20130930,,February 2015,False
https://www.aeaweb.org/articles?id=10.1257/aer.20121656,http://doi.org/10.3886/E112901V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20131408,http://doi.org/10.3886/E116151V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20120700,http://doi.org/10.3886/E116139V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20080841,http://doi.org/10.3886/E112859V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20111559,http://doi.org/10.3886/E112870V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20131314,http://doi.org/10.3886/E112955V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20110753,http://doi.org/10.3886/E112866V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.20130683,http://doi.org/10.3886/E116145V1,February 2015,True
https://www.aeaweb.org/articles?id=10.1257/aer.110.10.i,,October 2020,False
https://www.aeaweb.org/articles?id=10.1257/aer.20180975,https://doi.org/10.3886/E119404V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181174,https://doi.org/10.3886/E118082V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181491,https://doi.org/10.3886/E118165V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181243,https://doi.org/10.3886/E118401V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170011,https://doi.org/10.3886/E119547V3,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180865,https://doi.org/10.3886/E118762V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180652,https://doi.org/10.3886/E118607V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20190623,https://doi.org/10.3886/E119462V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170476,,October 2020,False
https://www.aeaweb.org/articles?id=10.1257/aer.20180924,https://doi.org/10.3886/E118805V1,October 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.108.6.i,,June 2018,False
https://www.aeaweb.org/articles?id=10.1257/aer.108.6.1265,,June 2018,False
https://www.aeaweb.org/articles?id=10.1257/aer.20170404,http://doi.org/10.3886/E113180V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20160524,http://doi.org/10.3886/E113130V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20160863,http://doi.org/10.3886/E113146V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20151047,http://doi.org/10.3886/E113080V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170748,http://doi.org/10.3886/E113186V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170765,http://doi.org/10.3886/E113187V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20160696,http://doi.org/10.3886/E113138V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20151045,http://doi.org/10.3886/E113079V1,June 2018,True
https://www.aeaweb.org/articles?id=10.1257/aer.20161696,,June 2018,False
https://www.aeaweb.org/articles?id=10.1257/aer.108.6.1598,,June 2018,False
https://www.aeaweb.org/articles?id=10.1257/aer.110.9.i,,September 2020,False
https://www.aeaweb.org/articles?id=10.1257/aer.20181585,https://doi.org/10.3886/E118481V1,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170666,https://doi.org/10.3886/E117466V5,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181219,https://doi.org/10.3886/E118422V1,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20180831,https://doi.org/10.3886/E118567V1,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20191330,https://doi.org/10.3886/E119163V1,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20170370,https://doi.org/10.3886/E118183V1,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20181721,https://doi.org/10.3886/E118802V1,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.20190780,,September 2020,False
https://www.aeaweb.org/articles?id=10.1257/aer.20170620,,September 2020,False
https://www.aeaweb.org/articles?id=10.1257/aer.20181169,https://doi.org/10.3886/E118363V2,September 2020,True
https://www.aeaweb.org/articles?id=10.1257/aer.91.5.i,,December 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.5.1185,,December 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.5.1203,,December 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.5.1221,,December 2001,False
https://www.aeaweb.org/articles?id=10.1257/aer.91.5.1239,,December 2001,False
