doi,title,author,publisher,created,has_replication
http://dx.doi.org/10.1162/qjec.2009.124.2.843,['Revisiting the German Wage Structure*'],"[{'given': 'Christian', 'family': 'Dustmann', 'sequence': 'first', 'affiliation': []}, {'given': 'Johannes', 'family': 'Ludsteck', 'sequence': 'additional', 'affiliation': []}, {'given': 'Uta', 'family': 'Schönberg', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2009, 5, 19]], 'date-time': '2009-05-19T19:18:23Z', 'timestamp': 1242760703000}",False
http://dx.doi.org/10.1162/003355301753265570,"['Is Addiction ""Rational""? Theory and Evidence']","[{'given': 'J.', 'family': 'Gruber', 'sequence': 'first', 'affiliation': []}, {'given': 'B.', 'family': 'Koszegi', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2002, 7, 27]], 'date-time': '2002-07-27T11:56:30Z', 'timestamp': 1027770990000}",False
http://dx.doi.org/10.1162/qjec.2009.124.4.1449,['The Consequences of Mortgage Credit Expansion: Evidence from the U.S. Mortgage Default Crisis*'],"[{'given': 'Atif', 'family': 'Mian', 'sequence': 'first', 'affiliation': []}, {'given': 'Amir', 'family': 'Sufi', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2009, 11, 12]], 'date-time': '2009-11-12T15:53:33Z', 'timestamp': 1258041213000}",False
http://dx.doi.org/10.1093/qje/qjw007,['Product Design in Selection Markets\n            *'],"[{'given': 'André', 'family': 'Veiga', 'sequence': 'first', 'affiliation': []}, {'given': 'E. Glen', 'family': 'Weyl', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 2, 26]], 'date-time': '2016-02-26T02:11:30Z', 'timestamp': 1456452690000}",False
http://dx.doi.org/10.1093/qje/qjw034,['What is the Expected Return on the Market?*'],"[{'given': 'Ian', 'family': 'Martin', 'sequence': 'first', 'affiliation': [{'name': 'London School of Economics'}]}]",Oxford University Press (OUP),"{'date-parts': [[2016, 10, 4]], 'date-time': '2016-10-04T03:05:32Z', 'timestamp': 1475550332000}",True
http://dx.doi.org/10.1093/qje/qjw004,['Wealth Inequality in the United States since 1913: Evidence from Capitalized Income Tax Data\n*'],"[{'given': 'Emmanuel', 'family': 'Saez', 'sequence': 'first', 'affiliation': []}, {'given': 'Gabriel', 'family': 'Zucman', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 2, 17]], 'date-time': '2016-02-17T02:59:16Z', 'timestamp': 1455677956000}",True
http://dx.doi.org/10.1093/qje/qjr020,['On the Long-Run Evolution of Inheritance: France 1820–2050 *'],"[{'given': 'Thomas', 'family': 'Piketty', 'sequence': 'first', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2011, 8, 5]], 'date-time': '2011-08-05T00:31:39Z', 'timestamp': 1312504299000}",False
http://dx.doi.org/10.1162/003355303322552793,['Knife-Edge or Plateau: When Do Market Models Tip?'],"[{'given': 'G.', 'family': 'Ellison', 'sequence': 'first', 'affiliation': []}, {'given': 'D.', 'family': 'Fudenberg', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2003, 11, 13]], 'date-time': '2003-11-13T22:26:51Z', 'timestamp': 1068762411000}",False
http://dx.doi.org/10.1162/qjec.121.3.823,['Rare Disasters and Asset Markets in the Twentieth Century*'],"[{'given': 'Robert J', 'family': 'Barro', 'sequence': 'first', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2006, 7, 17]], 'date-time': '2006-07-17T15:46:07Z', 'timestamp': 1153151167000}",False
http://dx.doi.org/10.1162/qjec.2010.125.4.1859,['Racial Discrimination Among NBA Referees'],"[{'given': 'J.', 'family': 'Price', 'sequence': 'first', 'affiliation': []}, {'given': 'J.', 'family': 'Wolfers', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2010, 11, 23]], 'date-time': '2010-11-23T20:38:11Z', 'timestamp': 1290544691000}",False
http://dx.doi.org/10.1093/qje/qjz028,['Diversification Through Trade*'],"[{'given': 'Francesco', 'family': 'Caselli', 'sequence': 'first', 'affiliation': [{'name': 'London School of Economics, Centre for Macroeconomics, Centre for Economic Policy Research'}]}, {'given': 'Miklós', 'family': 'Koren', 'sequence': 'first', 'affiliation': [{'name': 'Central European University, Közgazdaság- és Regionális Tudományi Kutatóközpont, CEPR'}]}, {'given': 'Milan', 'family': 'Lisicky', 'sequence': 'first', 'affiliation': [{'name': 'European Commission'}]}, {'given': 'Silvana', 'family': 'Tenreyro', 'sequence': 'first', 'affiliation': [{'name': 'London School of Economics, Bank of England, Centre for Macroeconomics, Centre for Economic Policy Research'}]}]",Oxford University Press (OUP),"{'date-parts': [[2019, 9, 18]], 'date-time': '2019-09-18T11:37:55Z', 'timestamp': 1568806675000}",False
http://dx.doi.org/10.1162/00335530360698469,"['Persuasion Bias, Social Influence, and Unidimensional Opinions']","[{'given': 'P. M.', 'family': 'DeMarzo', 'sequence': 'first', 'affiliation': []}, {'given': 'D.', 'family': 'Vayanos', 'sequence': 'additional', 'affiliation': []}, {'given': 'J.', 'family': 'Zwiebel', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2003, 9, 12]], 'date-time': '2003-09-12T00:52:17Z', 'timestamp': 1063327937000}",False
http://dx.doi.org/10.1162/003355302753650292,['An Estimate of the Effect of Common Currencies on Trade and Income'],"[{'given': 'J.', 'family': 'Frankel', 'sequence': 'first', 'affiliation': []}, {'given': 'A.', 'family': 'Rose', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2002, 7, 27]], 'date-time': '2002-07-27T11:58:45Z', 'timestamp': 1027771125000}",False
http://dx.doi.org/10.1162/003355301753265543,['The Power of Suggestion: Inertia in 401(k) Participation and Savings Behavior'],"[{'given': 'B. C.', 'family': 'Madrian', 'sequence': 'first', 'affiliation': []}, {'given': 'D. F.', 'family': 'Shea', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2002, 7, 27]], 'date-time': '2002-07-27T11:56:30Z', 'timestamp': 1027770990000}",False
http://dx.doi.org/10.1162/003355304772839533,['Can Labor Regulation Hinder Economic Performance? Evidence from India'],"[{'given': 'T.', 'family': 'Besley', 'sequence': 'first', 'affiliation': []}, {'given': 'R.', 'family': 'Burgess', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2004, 2, 18]], 'date-time': '2004-02-18T22:57:12Z', 'timestamp': 1077145032000}",False
http://dx.doi.org/10.1093/qje/121.4.1311,['Saving Incentives for Low- and Middle-Income Families: Evidence from a Field Experiment with H&R Block'],"[{'given': 'E.', 'family': 'Duflo', 'sequence': 'first', 'affiliation': []}, {'given': 'W.', 'family': 'Gale', 'sequence': 'additional', 'affiliation': []}, {'given': 'J.', 'family': 'Liebman', 'sequence': 'additional', 'affiliation': []}, {'given': 'P.', 'family': 'Orszag', 'sequence': 'additional', 'affiliation': []}, {'given': 'E.', 'family': 'Saez', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2011, 2, 16]], 'date-time': '2011-02-16T00:34:14Z', 'timestamp': 1297816454000}",False
http://dx.doi.org/10.1093/qje/qjs028,['Hatred and Profits: Under the Hood of the Ku Klux Klan*'],"[{'suffix': 'Jr.', 'given': 'Roland G.', 'family': 'Fryer', 'sequence': 'first', 'affiliation': []}, {'given': 'Steven D.', 'family': 'Levitt', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2012, 8, 31]], 'date-time': '2012-08-31T04:59:44Z', 'timestamp': 1346389184000}",False
http://dx.doi.org/10.1162/0033553042476198,['Tender Offers and Leverage'],"[{'given': 'H. M.', 'family': 'Muller', 'sequence': 'first', 'affiliation': []}, {'given': 'F.', 'family': 'Panunzi', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2004, 11, 17]], 'date-time': '2004-11-17T23:44:29Z', 'timestamp': 1100735069000}",False
http://dx.doi.org/10.1093/qje/qjw015,"['Court Enforcement, Bank Loans, and Firm Investment: Evidence from a Bankruptcy Reform in Brazil\n*']","[{'given': 'Jacopo', 'family': 'Ponticelli', 'sequence': 'first', 'affiliation': [{'name': 'University of Chicago, Booth School of Business Research Department, Central Bank of Brazil'}]}, {'given': 'Leonardo S.', 'family': 'Alencar', 'sequence': 'additional', 'affiliation': [{'name': 'University of Chicago, Booth School of Business Research Department, Central Bank of Brazil'}]}]",Oxford University Press (OUP),"{'date-parts': [[2016, 7, 25]], 'date-time': '2016-07-25T00:38:57Z', 'timestamp': 1469407137000}",False
http://dx.doi.org/10.1093/qje/qjaa018,['Distortions in Production Networks*'],"[{'given': 'Saki', 'family': 'Bigio', 'sequence': 'first', 'affiliation': [{'name': 'University of California, Los Angeles and National Bureau of Economic Research'}]}, {'given': 'Jennifer', 'family': 'La’O', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia University and National Bureau of Economic Research'}]}]",Oxford University Press (OUP),"{'date-parts': [[2020, 5, 13]], 'date-time': '2020-05-13T20:10:21Z', 'timestamp': 1589400621000}",False
http://dx.doi.org/10.1093/qje/qjw028,['The Liquidity Premium of Near-Money Assets*'],"[{'given': 'Stefan', 'family': 'Nagel', 'sequence': 'first', 'affiliation': [{'name': 'University of Michigan, National Bureau of Economic Research, and Centre for Economic Policy Research'}]}]",Oxford University Press (OUP),"{'date-parts': [[2016, 7, 12]], 'date-time': '2016-07-12T10:26:59Z', 'timestamp': 1468319219000}",False
http://dx.doi.org/10.1093/qje/qjs018,['Salience Theory of Choice Under Risk'],"[{'given': 'Pedro', 'family': 'Bordalo', 'sequence': 'first', 'affiliation': []}, {'given': 'Nicola', 'family': 'Gennaioli', 'sequence': 'additional', 'affiliation': []}, {'given': 'Andrei', 'family': 'Shleifer', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2012, 4, 15]], 'date-time': '2012-04-15T00:25:27Z', 'timestamp': 1334449527000}",False
http://dx.doi.org/10.1093/qje/qjv034,['The Effects of Youth Employment: Evidence from New York City Lotteries\n            *'],"[{'given': 'Alexander', 'family': 'Gelber', 'sequence': 'first', 'affiliation': []}, {'given': 'Adam', 'family': 'Isen', 'sequence': 'additional', 'affiliation': []}, {'given': 'Judd B.', 'family': 'Kessler', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 2, 16]], 'date-time': '2016-02-16T01:27:38Z', 'timestamp': 1455586058000}",False
http://dx.doi.org/10.1093/qje/qjx014,['Credit-Market Sentiment and the Business Cycle*'],"[{'given': 'David', 'family': 'López-Salido', 'sequence': 'first', 'affiliation': [{'name': 'Federal Reserve Board'}]}, {'given': 'Jeremy C.', 'family': 'Stein', 'sequence': 'additional', 'affiliation': [{'name': 'Harvard University and NBER'}]}, {'given': 'Egon', 'family': 'Zakrajšek', 'sequence': 'additional', 'affiliation': [{'name': 'Federal Reserve Board'}]}]",Oxford University Press (OUP),"{'date-parts': [[2017, 4, 29]], 'date-time': '2017-04-29T11:07:52Z', 'timestamp': 1493464072000}",False
http://dx.doi.org/10.1093/qje/qjy017,['The Elusive Costs of Inflation: Price Dispersion during the U.S. Great Inflation*'],"[{'given': 'Emi', 'family': 'Nakamura', 'sequence': 'first', 'affiliation': [{'name': 'University Of California, Berkeley'}]}, {'given': 'Jón', 'family': 'Steinsson', 'sequence': 'additional', 'affiliation': [{'name': 'University Of California, Berkeley'}]}, {'given': 'Patrick', 'family': 'Sun', 'sequence': 'additional', 'affiliation': [{'name': 'Federal Communications Commission'}]}, {'given': 'Daniel', 'family': 'Villar', 'sequence': 'additional', 'affiliation': [{'name': 'Federal Reserve Board'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 8, 4]], 'date-time': '2018-08-04T03:32:24Z', 'timestamp': 1533353544000}",False
http://dx.doi.org/10.1093/qje/qjz043,['Choice Simplification: A Theory of Mental Budgeting and Naive Diversification*'],"[{'given': 'Botond', 'family': 'Kőszegi', 'sequence': 'first', 'affiliation': [{'name': 'Central European University'}]}, {'given': 'Filip', 'family': 'Matějka', 'sequence': 'first', 'affiliation': [{'name': 'CERGE-EI, a joint workplace of Charles University in Prague and the Economics Institute of the Czech Academy of Sciences'}]}]",Oxford University Press (OUP),"{'date-parts': [[2019, 12, 31]], 'date-time': '2019-12-31T04:23:34Z', 'timestamp': 1577766214000}",False
http://dx.doi.org/10.1093/qje/qju017,['Axiomatization and Measurement of Quasi-Hyperbolic Discounting\n*'],"[{'given': 'José Luis', 'family': 'Montiel Olea', 'sequence': 'first', 'affiliation': []}, {'given': 'Tomasz', 'family': 'Strzalecki', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2014, 5, 14]], 'date-time': '2014-05-14T02:08:43Z', 'timestamp': 1400033323000}",False
http://dx.doi.org/10.1093/qje/qjw030,['News Shocks in Open Economies: Evidence from Giant Oil Discoveries*'],"[{'given': 'Rabah', 'family': 'Arezki', 'sequence': 'first', 'affiliation': []}, {'given': 'Valerie A.', 'family': 'Ramey', 'sequence': 'additional', 'affiliation': []}, {'given': 'Liugang', 'family': 'Sheng', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 10, 4]], 'date-time': '2016-10-04T11:05:50Z', 'timestamp': 1475579150000}",False
http://dx.doi.org/10.1162/qjec.121.3.931,['Television and Voter Turnout*'],"[{'given': 'Matthew', 'family': 'Gentzkow', 'sequence': 'first', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2006, 7, 17]], 'date-time': '2006-07-17T15:46:07Z', 'timestamp': 1153151167000}",False
http://dx.doi.org/10.1093/qje/qjs013,['The CMS Auction: Experimental Studies of a Median-Bid Procurement Auction with Nonbinding Bids'],"[{'given': 'B.', 'family': 'Merlob', 'sequence': 'first', 'affiliation': []}, {'given': 'C. R.', 'family': 'Plott', 'sequence': 'additional', 'affiliation': []}, {'given': 'Y.', 'family': 'Zhang', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2012, 4, 8]], 'date-time': '2012-04-08T04:34:30Z', 'timestamp': 1333859670000}",False
http://dx.doi.org/10.1093/qje/qjy002,['The Macroeconomic Effects of Government Asset Purchases: Evidence from Postwar U.S. Housing Credit Policy*'],"[{'given': 'Andrew J', 'family': 'Fieldhouse', 'sequence': 'first', 'affiliation': [{'name': 'Cornell University'}]}, {'given': 'Karel', 'family': 'Mertens', 'sequence': 'additional', 'affiliation': [{'name': 'Federal Reserve Bank of Dallas, Centre for Economic Policy Research'}]}, {'given': 'Morten O', 'family': 'Ravn', 'sequence': 'additional', 'affiliation': [{'name': 'University College London, Centre for Economic Policy Research, Centre for Macroeconomics'}]}]",Oxford University Press (OUP),"{'date-parts': [[2018, 1, 16]], 'date-time': '2018-01-16T20:11:06Z', 'timestamp': 1516133466000}",False
http://dx.doi.org/10.1162/003355302320935025,['Reversal of Fortune: Geography and Institutions in the Making of the Modern World Income Distribution'],"[{'given': 'D.', 'family': 'Acemoglu', 'sequence': 'first', 'affiliation': []}, {'given': 'S.', 'family': 'Johnson', 'sequence': 'additional', 'affiliation': []}, {'given': 'J. A.', 'family': 'Robinson', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2003, 1, 7]], 'date-time': '2003-01-07T03:46:17Z', 'timestamp': 1041911177000}",False
http://dx.doi.org/10.1162/0033553041382201,['Across-Product Versus Within-Product Specialization in International Trade'],"[{'given': 'P. K.', 'family': 'Schott', 'sequence': 'first', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2004, 7, 12]], 'date-time': '2004-07-12T22:09:56Z', 'timestamp': 1089670196000}",False
http://dx.doi.org/10.1162/qjec.2010.125.2.591,['Estimating Marginal Returns to Medical Care: Evidence from At-Risk Newborns*'],"[{'given': 'Douglas', 'family': 'Almond', 'sequence': 'first', 'affiliation': []}, {'given': 'Joseph J.', 'family': 'Doyle, Jr.', 'sequence': 'additional', 'affiliation': []}, {'given': 'Amanda E.', 'family': 'Kowalski', 'sequence': 'additional', 'affiliation': []}, {'given': 'Heidi', 'family': 'Williams', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2010, 4, 15]], 'date-time': '2010-04-15T12:56:44Z', 'timestamp': 1271336204000}",False
http://dx.doi.org/10.1093/qje/qjw041,['Fiscal Policy and Debt Management with Incomplete Markets*'],"[{'given': 'Anmol', 'family': 'Bhandari', 'sequence': 'first', 'affiliation': []}, {'given': 'David', 'family': 'Evans', 'sequence': 'additional', 'affiliation': []}, {'given': 'Mikhail', 'family': 'Golosov', 'sequence': 'additional', 'affiliation': []}, {'given': 'Thomas J.', 'family': 'Sargent', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2016, 11, 4]], 'date-time': '2016-11-04T20:05:38Z', 'timestamp': 1478289938000}",False
http://dx.doi.org/10.1162/003355302760193913,['Self-Confidence and Personal Motivation'],"[{'given': 'R.', 'family': 'Benabou', 'sequence': 'first', 'affiliation': []}, {'given': 'J.', 'family': 'Tirole', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2002, 10, 1]], 'date-time': '2002-10-01T21:42:06Z', 'timestamp': 1033508526000}",False
http://dx.doi.org/10.1093/qje/qjr012,"['Fear of Fire Sales, Illiquidity Seeking, and Credit Freezes *']","[{'given': 'Douglas W.', 'family': 'Diamond', 'sequence': 'first', 'affiliation': []}, {'given': 'Raghuram G.', 'family': 'Rajan', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2011, 7, 15]], 'date-time': '2011-07-15T11:08:21Z', 'timestamp': 1310728101000}",False
http://dx.doi.org/10.1093/qje/qju002,['Agricultural Decisions after Relaxing Credit and Risk Constraints\n*'],"[{'given': 'Dean', 'family': 'Karlan', 'sequence': 'first', 'affiliation': []}, {'given': 'Robert', 'family': 'Osei', 'sequence': 'additional', 'affiliation': []}, {'given': 'Isaac', 'family': 'Osei-Akoto', 'sequence': 'additional', 'affiliation': []}, {'given': 'Christopher', 'family': 'Udry', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2014, 2, 12]], 'date-time': '2014-02-12T04:39:30Z', 'timestamp': 1392179970000}",False
http://dx.doi.org/10.1093/qje/qjz041,['The Rise of Market Power and the Macroeconomic Implications*'],"[{'given': 'Jan', 'family': 'De Loecker', 'sequence': 'first', 'affiliation': [{'name': 'Katholieke Universiteit Leuven, National Bureau of Economic Research, and Centre for Economic Policy Research'}]}, {'given': 'Jan', 'family': 'Eeckhout', 'sequence': 'first', 'affiliation': [{'name': 'Universitat Pompeu Fabra Barcelona (Catalan Institution for Research and Advanced Studies, Graduate School of Economics)'}]}, {'given': 'Gabriel', 'family': 'Unger', 'sequence': 'first', 'affiliation': [{'name': 'Harvard University'}]}]",Oxford University Press (OUP),"{'date-parts': [[2020, 1, 22]], 'date-time': '2020-01-22T20:10:33Z', 'timestamp': 1579723833000}",True
http://dx.doi.org/10.1093/qje/qjt034,"['Local Economic Development, Agglomeration Economies, and the Big Push: 100 Years of Evidence from the Tennessee Valley Authority\n*']","[{'given': 'Patrick', 'family': 'Kline', 'sequence': 'first', 'affiliation': []}, {'given': 'Enrico', 'family': 'Moretti', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2013, 11, 9]], 'date-time': '2013-11-09T05:41:43Z', 'timestamp': 1383975703000}",False
http://dx.doi.org/10.1093/qje/qjt032,['The Global Decline of the Labor Share*'],"[{'given': 'Loukas', 'family': 'Karabarbounis', 'sequence': 'first', 'affiliation': []}, {'given': 'Brent', 'family': 'Neiman', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2013, 10, 26]], 'date-time': '2013-10-26T00:24:42Z', 'timestamp': 1382747082000}",False
http://dx.doi.org/10.1093/qje/qjr028,['Position Auctions with Consumer Search'],"[{'given': 'S.', 'family': 'Athey', 'sequence': 'first', 'affiliation': []}, {'given': 'G.', 'family': 'Ellison', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2011, 8, 5]], 'date-time': '2011-08-05T00:31:39Z', 'timestamp': 1312504299000}",False
http://dx.doi.org/10.1093/qje/qjz003,"['The More We Die, The More We Sell? A Simple Test of the Home-Market Effect*']","[{'given': 'Arnaud', 'family': 'Costinot', 'sequence': 'first', 'affiliation': [{'name': 'Massachusetts Institute of Technology, Centre for Economic and Policy Research, and National Bureau of Economic Research'}]}, {'given': 'Dave', 'family': 'Donaldson', 'sequence': 'additional', 'affiliation': [{'name': 'Massachusetts Institute of Technology, Centre for Economic and Policy Research, and National Bureau of Economic Research'}]}, {'given': 'Margaret', 'family': 'Kyle', 'sequence': 'additional', 'affiliation': [{'name': 'MINES ParisTech and Centre for Economic and Policy Research'}]}, {'given': 'Heidi', 'family': 'Williams', 'sequence': 'additional', 'affiliation': [{'name': 'Masschusetts Institute of Technology and National Bureau of Economic Research'}]}]",Oxford University Press (OUP),"{'date-parts': [[2019, 1, 18]], 'date-time': '2019-01-18T04:20:58Z', 'timestamp': 1547785258000}",True
http://dx.doi.org/10.1162/00335530152466241,['The Firm as a Dedicated Hierarchy: A Theory of the Origins and Growth of Firms'],"[{'given': 'R. G.', 'family': 'Rajan', 'sequence': 'first', 'affiliation': []}, {'given': 'L.', 'family': 'Zingales', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2002, 7, 27]], 'date-time': '2002-07-27T11:55:01Z', 'timestamp': 1027770901000}",False
http://dx.doi.org/10.1093/qje/qjt010,['How Safe Are Money Market Funds?*'],"[{'given': 'Marcin', 'family': 'Kacperczyk', 'sequence': 'first', 'affiliation': []}, {'given': 'Philipp', 'family': 'Schnabl', 'sequence': 'additional', 'affiliation': []}]",Oxford University Press (OUP),"{'date-parts': [[2013, 4, 6]], 'date-time': '2013-04-06T04:20:46Z', 'timestamp': 1365222046000}",False
